+--------------------------+--------------------------+----------------------------------------------------------------------------------------------------------+
|       Launch Clock       |      Capture Clock       |                                                 Pin                                                      |
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |test_inst/accumulator_instance/accumulator_CP_420.accumulator_cp_element_group_516.gj_accumulator_cp_element_group_516/placegen[4].placeBlock.pI/CapGtOne.token_latch_reg[2]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |test_inst/convolveCore_instance/convolveCore_CP_8488.convolveCore_cp_element_group_13.gj_convolveCore_cp_element_group_13/placegen[3].placeBlock.pI/CapGtOne.token_latch_reg[2]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |test_inst/sendInner2_instance/sendInner2_CP_21185.phi_stmt_11353_phi_seq_21416_block.phi_stmt_11353_phi_seq_21416/trigForkUpdate/TrigPlaces[0].placeBlock.pI/CapGtOne.token_latch_reg[2]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |test_inst/sendInner2_instance/sendInner2_CP_21185.phi_stmt_11344_phi_seq_21328_block.phi_stmt_11344_phi_seq_21328/trigForkUpdate/inTransPlaceBlock.pI/CapGtOne.token_latch_reg[2]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |test_inst/sendInner2_instance/sendInner2_CP_21185.phi_stmt_11339_phi_seq_21274_block.phi_stmt_11339_phi_seq_21274/trigForkUpdate/inTransPlaceBlock.pI/CapGtOne.token_latch_reg[2]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |test_inst/loadInput_in1_instance/loadInput_in1_CP_5833.loadInput_in1_cp_element_group_189.gj_loadInput_in1_cp_element_group_189/placegen[1].placeBlock.pI/CapGtOne.token_latch_reg[2]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |test_inst/sendInner2_instance/sendInner2_CP_21185.sendInner2_cp_element_group_14.gj_sendInner2_cp_element_group_14/placegen[6].placeBlock.pI/CapGtOne.token_latch_reg[2]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |test_inst/loadInput_in1_instance/loadInput_in1_CP_5833.loadInput_in1_cp_element_group_189.gj_loadInput_in1_cp_element_group_189/placegen[1].placeBlock.pI/CapGtOne.token_latch_reg[1]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |test_inst/singleFetch_instance/singleFetch_CP_5431.singleFetch_cp_element_group_12.gj_singleFetch_cp_element_group_12/placegen[4].placeBlock.pI/CapGtOne.token_latch_reg[3]/D|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |test_inst/memoryModule_instance/out_buffer/notFRR.bufPipe/Shallow.notSaveSlot.queue/qDGt1.NTB.Wgen[1].queue_array_reg[1][61]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |test_inst/convolveCore_instance/convolveCore_CP_8488.convolveCore_cp_element_group_13.gj_convolveCore_cp_element_group_13/placegen[2].placeBlock.pI/CapGtOne.token_latch_reg[3]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |test_inst/convolveCore_instance/convolveCore_CP_8488.convolveCore_cp_element_group_13.gj_convolveCore_cp_element_group_13/placegen[2].placeBlock.pI/CapGtOne.token_latch_reg[1]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |test_inst/accumulator_instance/accumulator_CP_420.accumulator_cp_element_group_516.gj_accumulator_cp_element_group_516/placegen[7].placeBlock.pI/CapGtOne.token_latch_reg[2]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |test_inst/singleFetch_instance/singleFetch_CP_5431.singleFetch_cp_element_group_12.gj_singleFetch_cp_element_group_12/placegen[2].placeBlock.pI/CapGtOne.token_latch_reg[1]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |test_inst/accumulator_instance/accumulator_CP_420.accumulator_cp_element_group_12.gj_accumulator_cp_element_group_12/placegen[13].placeBlock.pI/CapGtOne.token_latch_reg[3]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |test_inst/sendInner2_instance/sendInner2_CP_21185.phi_stmt_11358_phi_seq_21460_block.phi_stmt_11358_phi_seq_21460/trigForkUpdate/TrigPlaces[0].placeBlock.pI/CapGtOne.token_latch_reg[2]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |test_inst/accumulator_instance/accumulator_CP_420.accumulator_cp_element_group_12.gj_accumulator_cp_element_group_12/placegen[13].placeBlock.pI/CapGtOne.token_latch_reg[2]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |test_inst/accumulator_instance/accumulator_CP_420.accumulator_cp_element_group_12.gj_accumulator_cp_element_group_12/placegen[13].placeBlock.pI/CapGtOne.token_latch_reg[1]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |test_inst/loadInput_in1_instance/loadInput_in1_CP_5833.loadInput_in1_cp_element_group_189.gj_loadInput_in1_cp_element_group_189/placegen[1].placeBlock.pI/CapGtOne.token_latch_reg[3]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |test_inst/loadInput_in2_instance/loadInput_in2_CP_6490.phi_stmt_3103_phi_seq_6568_block.phi_stmt_3103_phi_seq_6568/trigForkUpdate/TrigPlaces[0].placeBlock.pI/CapGtOne.token_latch_reg[2]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |test_inst/singleFetch_instance/singleFetch_CP_5431.singleFetch_cp_element_group_12.gj_singleFetch_cp_element_group_12/placegen[4].placeBlock.pI/CapGtOne.token_latch_reg[1]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |test_inst/loadInput_in2_instance/data_path.ApIntSHL_group_39.UnsharedOperator/noFlowThrough.ilb/NoFlowThrough.interlockBuf.buf/NotRevisedCase.ShallowCase.bufGt0.bufPipe/qDGt1.NTB.fe_logic/fsm_state_reg[1]/D|
